filename,B_mean,B_std,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,G_mean,G_std,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,R_mean,R_std,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,H_mean,H_std,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,S_mean,S_std,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,V_mean,V_std,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_ASM,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,label
d:\batik\training\batik-garutan\15.jpg,109.31151111111112,52.98602650956287,0.01742222160100937,0.30613332986831665,0.12315555661916733,0.13422222435474396,0.18853333592414856,0.18733333051204681,0.03697777912020683,0.006222222000360489,136.4652888888889,65.95362542157844,4.444444493856281e-05,0.24719999730587006,0.14382222294807434,0.06195555627346039,0.09124444425106049,0.17115555703639984,0.1967555582523346,0.08782222121953964,152.31302222222223,67.65380185900334,0.0,0.07488889247179031,0.2654666602611542,0.08124444633722305,0.06368888914585114,0.12657777965068817,0.1902666687965393,0.19786666333675385,30.329777777777778,40.2802036014323,0.90702223777771,0.008844444528222084,0.0018666667165234685,0.006666666828095913,0.01720000058412552,0.058400001376867294,0.0,0.0,74.01373333333333,30.753932905781877,0.08604444563388824,0.2566666603088379,0.4608444571495056,0.1394222229719162,0.047066666185855865,0.008888889104127884,0.0010666666785255075,0.0,152.37835555555554,67.56937901451302,0.0,0.06911110877990723,0.27124443650245667,0.08115555346012115,0.06373333185911179,0.12662221491336823,0.1902666687965393,0.19786666333675385,2047.1524983445893,31.618557714256344,0.06452624565207739,0.01479516296587377,0.7552222997374165,0.00021944049714719377,0.08057777777777778,0.0908888888888889,0.06746666666666666,0.10902222222222223,0.1496888888888889,0.10182222222222222,0.06315555555555556,0.0844,0.09813333333333334,0.15484444444444445,batik-garutan
d:\batik\training\batik-garutan\16.jpg,113.8610853909465,54.21986198998364,0.06913580000400543,0.12564300000667572,0.1869470179080963,0.21797838807106018,0.17770062386989594,0.13852880895137787,0.06763117015361786,0.016435185447335243,115.50010288065843,63.956405950689046,0.09732510149478912,0.15581275522708893,0.17653034627437592,0.1487911492586136,0.13335905969142914,0.136754110455513,0.10407664626836777,0.04735082387924194,139.77348251028806,71.05261900305372,0.07460133731365204,0.11985597014427185,0.10554269701242447,0.12978394329547882,0.14693930745124817,0.12984825670719147,0.1426440328359604,0.1507844626903534,58.47034465020576,64.43180507586213,0.6201003193855286,0.0021604937501251698,0.0017361111240461469,0.18312756717205048,0.0663708820939064,0.12650462985038757,0.0,0.0,95.00504115226337,55.42179174572894,0.08134002238512039,0.24630916118621826,0.28410494327545166,0.14126800000667572,0.10141460597515106,0.07037036865949631,0.04362139850854874,0.03157150372862816,149.52938528806584,60.5243392245009,0.014274691231548786,0.05842335522174835,0.13638117909431458,0.19749228656291962,0.166126549243927,0.1322145015001297,0.14332561194896698,0.15176182985305786,2844.553779559552,37.562615193942094,0.04512064836802143,0.006436081570874814,0.6477254672456276,4.1469031740467316e-05,0.14983281893004116,0.10920781893004115,0.03611111111111111,0.04205246913580247,0.07997685185185185,0.07142489711934157,0.05661008230452675,0.10306069958847737,0.13690843621399176,0.21481481481481482,batik-garutan
d:\batik\training\batik-garutan\17.jpg,104.19695271007,65.29844340627976,0.12506155669689178,0.22600111365318298,0.18928062915802002,0.06816503405570984,0.10068235546350479,0.18317154049873352,0.08829490840435028,0.019342882558703423,103.49709164292497,73.77028768313829,0.1566423922777176,0.31608104705810547,0.07001820206642151,0.05219874531030655,0.06432019919157028,0.16218432784080505,0.14863836765289307,0.029916727915406227,134.26635758503042,75.32591552512014,0.04525649920105934,0.24430638551712036,0.1256353110074997,0.06888167560100555,0.09025140106678009,0.07953906059265137,0.20422030985355377,0.14190936088562012,66.97154514438465,72.61958632247224,0.5882289409637451,0.00041328129009343684,0.0003671168815344572,0.053557295352220535,0.17148534953594208,0.18594799935817719,0.0,0.0,94.0854151278534,57.96101213298974,0.06954117119312286,0.3117767572402954,0.22260253131389618,0.17703166604042053,0.07053040713071823,0.06339031457901001,0.038731928914785385,0.04639521986246109,137.37460650346452,72.38585347578399,0.03990362584590912,0.15463533997535706,0.21148130297660828,0.07761774212121964,0.0904800221323967,0.07964017987251282,0.2042972445487976,0.1419445276260376,3667.6716418081746,36.73790584242427,0.06893062860597943,0.009946262183005192,0.6493026032257552,9.91738439494094e-05,0.11604190848018009,0.11514939678519925,0.041523776863283034,0.06574469768914214,0.10578461890190285,0.0654984875663888,0.04592038619816398,0.11334019204389575,0.13132672083289368,0.19966981463895045,batik-garutan
d:\batik\training\batik-garutan\18.jpg,46.28837909661306,56.87119571436399,0.61077481508255,0.09584970772266388,0.10680066049098969,0.05101095512509346,0.056958530098199844,0.06376908719539642,0.014630035497248173,0.00020622664305847138,65.24242862654322,52.44702296763586,0.25744572281837463,0.4298841953277588,0.1313600242137909,0.04358552768826485,0.039045367389917374,0.05437466874718666,0.03264472633600235,0.011659737676382065,85.18672331871345,57.85626851114396,0.14670772850513458,0.26043254137039185,0.2807296812534332,0.14207874238491058,0.037752166390419006,0.04310327395796776,0.04944045841693878,0.03975542262196541,47.4216249898473,51.249425648764294,0.6038703322410583,0.19551365077495575,0.00019417032308410853,0.005556697957217693,0.15835288166999817,0.03651227056980133,0.0,0.0,182.50065104166666,66.1414515945392,0.029324160888791084,0.062115468084812164,0.04704378917813301,0.06379510462284088,0.06990956515073776,0.1620408445596695,0.25335991382598877,0.3124111592769623,89.13538176677226,56.953287454856415,0.11492472141981125,0.25819131731987,0.28833910822868347,0.16356311738491058,0.038091015070676804,0.04438314586877823,0.05256621912121773,0.039941344410181046,310.4364817192776,5.929578314535258,0.554915905487792,0.048031938198912855,0.9442132975321079,0.0023229407323832776,0.018379553484405457,0.03153300641650422,0.012331084511046133,0.10531582500812216,0.11977453399122807,0.21363557910981157,0.04447579089506173,0.07813959450129955,0.3237726658950617,0.05264236618745939,batik-garutan
d:\batik\training\batik-garutan\19.jpg,91.58066893814244,73.78248642107158,0.2968405783176422,0.21431030333042145,0.05426446720957756,0.046206749975681305,0.06519164144992828,0.23153278231620789,0.08490357547998428,0.006749896798282862,122.52329983480176,74.40186654027809,0.16122028231620789,0.13209836184978485,0.10849451273679733,0.1421981155872345,0.0728263258934021,0.08654695749282837,0.24578973650932312,0.050825703889131546,163.61674008810573,80.42503128048135,0.068178690969944,0.12078973650932312,0.09676285833120346,0.06939616799354553,0.035470299422740936,0.06446316093206406,0.19469013810157776,0.35024893283843994,23.299160815895743,35.65785554845256,0.9160844683647156,0.019631631672382355,0.011512252502143383,0.0037083562929183245,0.0041615040972828865,0.04490179941058159,0.0,0.0,131.08417796668502,71.89334762775401,0.03403341770172119,0.25946736335754395,0.10720677673816681,0.06504824012517929,0.1450030356645584,0.1132453978061676,0.16197600960731506,0.11401976644992828,164.26027613344345,80.01639628261486,0.06554584205150604,0.11948192119598389,0.09800328314304352,0.0706566646695137,0.030597524717450142,0.06845401972532272,0.19691716134548187,0.35034358501434326,211.8947282888363,7.895495075104593,0.26324729413696774,0.01795004878367472,0.9803068440591431,0.00032419232949413375,0.0484007892804699,0.06807830855359764,0.03569113665565345,0.1176535540565345,0.19714803597650513,0.1391149848568282,0.06982493575624082,0.08230944842143906,0.11648196585903084,0.12529684058370044,batik-garutan
d:\batik\training\batik-garutan\2.jpg,34.23925906869051,28.18626690497944,0.5314757227897644,0.33799055218696594,0.08933129906654358,0.030951296910643578,0.008865844458341599,0.0013457086170092225,3.957966328016482e-05,0.0,52.86665611208961,43.691084640499064,0.3683481514453888,0.3541984260082245,0.14021095633506775,0.0626743957400322,0.037541311234235764,0.019413825124502182,0.011062515899538994,0.00655043451115489,137.21719340602797,59.47748897398234,0.012487383559346199,0.107894167304039,0.17062793672084808,0.17001444101333618,0.17147889733314514,0.15034335851669312,0.12455720454454422,0.0925966203212738,49.86358868813204,68.73805555114886,0.6572598814964294,0.11383111029863358,0.01139894314110279,0.00041558645898476243,0.00039579664007760584,0.21669866144657135,0.0,0.0,191.28669529595695,54.233074857020966,0.002691417234018445,0.021115750074386597,0.05367002263665199,0.07292553037405014,0.09972096234560013,0.1589321345090866,0.24751143157482147,0.343432754278183,139.46500168213572,57.236110548713825,0.0019394035916775465,0.08234549313783646,0.1945934146642685,0.17601077258586884,0.17452652752399445,0.1517484337091446,0.12511131167411804,0.09372464567422867,1633.0709191968003,28.262310003316838,0.047977306808984974,0.01221593288615452,0.3471244211142322,0.00014930581597463627,0.12238032099107479,0.11106053709604005,0.05717282460271912,0.06168490629514555,0.07059033068809246,0.058676851833527936,0.050800498703766,0.10912113356157606,0.1450594684451129,0.21345312778294512,batik-garutan
d:\batik\training\batik-garutan\20.jpg,113.62376927083334,62.991873202032416,0.015349479392170906,0.3701682388782501,0.08407343924045563,0.057418230921030045,0.08101875334978104,0.31917500495910645,0.07279635220766068,5.208333391237829e-07,100.4529265625,71.22450431797668,0.32355937361717224,0.11875677108764648,0.053624480962753296,0.05621927231550217,0.08473281562328339,0.31636250019073486,0.04674478992819786,0.0,109.88304895833333,75.74091498432132,0.29384374618530273,0.11959271132946014,0.05011354014277458,0.0523083321750164,0.08151093870401382,0.19249166548252106,0.20979948341846466,0.0003395833191461861,118.50081822916667,49.768909151000074,0.14283281564712524,0.0016729166964069009,0.002003645757213235,0.4136609435081482,0.2532583475112915,0.18657135963439941,0.0,0.0,70.78030572916667,56.66590478547509,0.43248072266578674,0.12169843912124634,0.06802135705947876,0.08731354027986526,0.2524932324886322,0.03377239406108856,0.00416145846247673,5.8854166127275676e-05,119.86183802083333,67.28655585842051,0.015205208212137222,0.35859376192092896,0.073713019490242,0.05462656170129776,0.08165416866540909,0.1945369839668274,0.2213302105665207,0.0003401041612960398,296.908767022068,9.198877742554348,0.32682191462441673,0.055387429499464014,0.9707977354596078,0.003091146362333907,0.015989583333333335,0.0350640625,0.0271328125,0.12585572916666668,0.26631927083333334,0.196953125,0.05890364583333333,0.056815104166666665,0.1657265625,0.05124010416666667,batik-garutan
d:\batik\training\batik-garutan\21.jpg,150.140168,80.46832751419512,0.03409900143742561,0.23402899503707886,0.07860799878835678,0.057371001690626144,0.05972599983215332,0.07838600128889084,0.1928279995918274,0.26495298743247986,144.239542,81.17891622601425,0.06460200250148773,0.23092800378799438,0.06642699986696243,0.052528999745845795,0.059000998735427856,0.0852700024843216,0.21625100076198578,0.22499200701713562,146.893478,78.22002110114467,0.09849800169467926,0.1687539964914322,0.05301700159907341,0.050411999225616455,0.06585899740457535,0.10842400044202805,0.3331559896469116,0.12188000231981277,103.081537,28.123173268989948,0.022383999079465866,0.03037700057029724,0.13710899651050568,0.7243689894676208,0.010305999778211117,0.07545500248670578,0.0,0.0,37.923543,45.93285342026066,0.6580770015716553,0.16300499439239502,0.10771899670362473,0.015425000339746475,0.00898400042206049,0.01471799984574318,0.019240999594330788,0.012830999679863453,157.434291,78.74941409513671,0.024988999590277672,0.21644000709056854,0.06321100145578384,0.05022500082850456,0.06069000065326691,0.09038899838924408,0.21514500677585602,0.2789109945297241,997.8529965001892,16.980375168569243,0.287900444721208,0.03582826838731823,0.9192852271652002,0.0012904306784824945,0.028578,0.052607,0.023559,0.094804,0.270492,0.16388,0.046413,0.064558,0.17135,0.083759,batik-garutan
d:\batik\training\batik-garutan\22.jpg,163.42733134920636,73.50028328532107,0.11051969230175018,0.05614909902215004,0.05075846239924431,0.04375678300857544,0.04555224999785423,0.2478017807006836,0.2391551285982132,0.2063068151473999,167.29802180843848,69.7824918205611,0.10459910333156586,0.020998677238821983,0.048064205795526505,0.052780743688344955,0.07605396211147308,0.2521812617778778,0.22021053731441498,0.22511149942874908,170.33463276692444,67.78025672673193,0.09060634672641754,0.02425255998969078,0.031707875430583954,0.0407000407576561,0.20387540757656097,0.13397520780563354,0.22826574742794037,0.24661681056022644,66.38086758920092,49.27818796172855,0.34373939037323,0.15047992765903473,0.11038190126419067,0.3065815269947052,0.03914199396967888,0.04967524856328964,0.0,0.0,42.53569944715778,59.252715362951434,0.6161074638366699,0.2012786567211151,0.03309210017323494,0.029183201491832733,0.03348638117313385,0.03887065872550011,0.029691951349377632,0.018289580941200256,178.8066472493556,66.05458342494917,0.08521783351898193,0.02205645479261875,0.027247829362750053,0.038436099886894226,0.05573997646570206,0.25914478302001953,0.24731846153736115,0.2648385465145111,634.8129816711801,9.056323679362109,0.4859736646223971,0.09148714247952508,0.9315224335278645,0.008372322600585697,0.031890177723511055,0.05709876543209876,0.020557760141093475,0.08074930470763804,0.08625016958350291,0.17299213132546465,0.060738451363451365,0.07897503730837065,0.32409103242436577,0.08665716999050332,batik-garutan
d:\batik\training\batik-garutan\23.jpg,114.36649739583333,35.2957626628256,0.0003971354162786156,0.12489583343267441,0.1022135391831398,0.49680012464523315,0.15403319895267487,0.12108072638511658,0.000579427054617554,0.0,106.565576171875,36.09412928047554,0.00030273437732830644,0.1312662810087204,0.21676431596279144,0.43212890625,0.0931282564997673,0.1256803423166275,0.0007291666697710752,0.0,73.32251627604167,48.02911236889973,0.12464192509651184,0.525390625,0.10858073085546494,0.06263020634651184,0.06805013120174408,0.09920898079872131,0.011497396044433117,0.0,88.84736653645834,25.956181285120035,0.07574869692325592,0.022825520485639572,0.3856835961341858,0.49307942390441895,0.006399739533662796,0.016263021156191826,0.0,0.0,103.75619791666666,54.46090580466869,0.19969400763511658,0.07482747733592987,0.07741861790418625,0.14588215947151184,0.4197200536727905,0.08244466036558151,1.302083364862483e-05,0.0,115.67466471354167,36.47387469417794,0.00030273437732830644,0.12160807102918625,0.10397135466337204,0.4962174594402313,0.14134114980697632,0.12464192509651184,0.011917317286133766,0.0,129.26121227234958,6.110971343909217,0.3014344373623211,0.03142158975712992,0.9565292426256679,0.0009963084250010407,0.021233723958333332,0.055022786458333334,0.033531901041666666,0.11966471354166666,0.26088541666666665,0.182451171875,0.08750651041666667,0.06831380208333333,0.09136067708333333,0.080029296875,batik-garutan
d:\batik\training\batik-garutan\24.jpg,84.24680485640269,47.94665127176439,0.15532511472702026,0.24594970047473907,0.18501470983028412,0.17719976603984833,0.1807641088962555,0.049501821398735046,0.005957321263849735,0.0002874461351893842,86.32142228354407,56.380202378543856,0.2183225303888321,0.23041683435440063,0.12592656910419464,0.1267242282629013,0.14941810071468353,0.1393107771873474,0.009467757306993008,0.00041320384480059147,90.9207870275553,57.95143973292079,0.21157832443714142,0.18595610558986664,0.15994581580162048,0.1285279542207718,0.13157129287719727,0.1611027866601944,0.020527247339487076,0.0007904769154265523,72.98582171871239,51.679916758510295,0.39424318075180054,0.06457477807998657,0.03468037769198418,0.41149353981018066,0.03774886578321457,0.057259272783994675,0.0,0.0,87.69496214693528,61.27216698722884,0.1843140572309494,0.26497146487236023,0.18304210901260376,0.11152910441160202,0.10022887587547302,0.08523137867450714,0.03897051140666008,0.03171249479055405,101.31051010912175,52.70158070023979,0.06941824406385422,0.2436932474374771,0.20351547002792358,0.13486254215240479,0.14648973941802979,0.1754283905029297,0.025589892640709877,0.0010024684015661478,2441.3329965734365,35.23941756921626,0.04950246657284585,0.008528432355788146,0.5959791492967454,7.292204150171122e-05,0.12092859478357101,0.10542087505793836,0.046462076870286334,0.06906971647030502,0.09772091134801464,0.06825408802319691,0.042966013085985924,0.10371416354967249,0.14004017059928928,0.20542339021174003,batik-garutan
d:\batik\training\batik-garutan\25.jpg,129.9564265625,102.98393994838729,0.3180437386035919,0.16315780580043793,0.02284218743443489,0.019621875137090683,0.01987343840301037,0.02576874941587448,0.07413281500339508,0.3565593659877777,124.2117296875,105.40495879097404,0.45397812128067017,0.03550312668085098,0.020426562055945396,0.019056249409914017,0.020445313304662704,0.02810624986886978,0.10677031427621841,0.3157140612602234,126.3179484375,104.67775086415733,0.4292406141757965,0.05686718598008156,0.021018749102950096,0.019050000235438347,0.02027031220495701,0.02696250006556511,0.09596405923366547,0.33062657713890076,95.0753140625,60.512624958387725,0.28507500886917114,0.0022515624295920134,0.002690624911338091,0.35521718859672546,0.2988031208515167,0.05596249923110008,0.0,0.0,37.3804140625,40.64129998940183,0.5350421667098999,0.23893749713897705,0.1402750015258789,0.05080937594175339,0.020954687148332596,0.008150000125169754,0.003315625013783574,0.002515624975785613,130.5399671875,102.98089142893903,0.31415000557899475,0.16586562991142273,0.02278124913573265,0.01940937526524067,0.020012499764561653,0.024800000712275505,0.07091405987739563,0.36206719279289246,1446.7546749071018,16.11405196114576,0.3770084583297245,0.24261796622692078,0.9342088908252544,0.05886476927026609,0.05249375,0.0672203125,0.031709375,0.0707359375,0.1416859375,0.0724828125,0.0477625,0.0710953125,0.3209578125,0.12385625,batik-garutan
d:\batik\training\batik-garutan\26.jpg,89.49269159741459,68.34491919541824,0.22646352648735046,0.25624191761016846,0.1618097871541977,0.08165281265974045,0.0650831013917923,0.06548015028238297,0.11023084074258804,0.033037856221199036,100.8520406278855,63.163968867199294,0.18329639732837677,0.13082179427146912,0.1891043335199356,0.16207756102085114,0.11102955043315887,0.11174053698778152,0.09846722334623337,0.013462604023516178,129.5943813481071,62.37602435562988,0.1479639858007431,0.03051246516406536,0.06789473444223404,0.13602493703365326,0.28431209921836853,0.16140812635421753,0.1515558660030365,0.020327793434262276,50.40108956602031,62.10394047591151,0.6810018420219421,0.0017036010976880789,0.008319483138620853,0.10024469345808029,0.13546167314052582,0.07326869666576385,0.0,0.0,86.24716989843029,68.33901067327619,0.350969523191452,0.11408587545156479,0.07842105627059937,0.10669437050819397,0.16955217719078064,0.11098799854516983,0.06832871586084366,0.0009602954960428178,131.7108217913204,64.15958919490457,0.14741459488868713,0.029912279918789864,0.06626038998365402,0.1348060965538025,0.2824792265892029,0.1460157036781311,0.15089105069637299,0.04222068190574646,824.7612444999211,13.307061431329114,0.3409000449934264,0.03422254509396258,0.8917525992351947,0.0011760797057435747,0.04126500461680517,0.045041551246537394,0.019519852262234533,0.0914404432132964,0.22822253000923362,0.1922483841181902,0.04229916897506925,0.06679132040627886,0.19615420129270544,0.07701754385964912,batik-garutan
d:\batik\training\batik-garutan\27.jpg,109.6805421875,96.37478405368043,0.31238123774528503,0.24717655777931213,0.01783750019967556,0.01808124966919422,0.05749843642115593,0.091796875,0.00520937517285347,0.25001874566078186,100.0110984375,102.74785703488993,0.5476171970367432,0.019765624776482582,0.016559375450015068,0.019045311957597733,0.0680093765258789,0.07783593982458115,0.0011671874672174454,0.25,99.4053671875,103.56358012837231,0.5475390553474426,0.0196749996393919,0.01647031307220459,0.01899062469601631,0.06051250174641609,0.08540468662977219,0.0014078124659135938,0.25,87.1603515625,53.28731845091196,0.27496251463890076,0.0012015624670311809,0.0025578124914318323,0.6690109372138977,0.03928906098008156,0.012978125363588333,0.0,0.0,82.222934375,70.9660781660114,0.4161953032016754,0.028340624645352364,0.02185937575995922,0.10744843631982803,0.33381718397140503,0.060939062386751175,0.015023437328636646,0.016376562416553497,109.8971734375,96.49714411323554,0.31236720085144043,0.24717344343662262,0.017820311710238457,0.017942188307642937,0.04847343638539314,0.10096406191587448,0.005240624770522118,0.25001874566078186,965.2562448994777,11.823556062735848,0.42846370351663976,0.24730372362815217,0.9537612772239987,0.06116105945382379,0.0581796875,0.069890625,0.0292578125,0.0664453125,0.0828734375,0.0840140625,0.0517578125,0.0766015625,0.3443515625,0.136628125,batik-garutan
d:\batik\training\batik-garutan\28.jpg,118.47320115838717,70.07693202080011,0.14740921556949615,0.12292270362377167,0.15190911293029785,0.11836934834718704,0.08858988434076309,0.16049453616142273,0.18528848886489868,0.02501670829951763,127.38572956114947,65.38364141323405,0.08607707917690277,0.12629538774490356,0.1394742727279663,0.14790822565555573,0.09901982545852661,0.1707819104194641,0.21080419421195984,0.019639117643237114,138.0313521942526,55.65969574421954,0.04003564268350601,0.06912452727556229,0.14086878299713135,0.1898774802684784,0.13276898860931396,0.2074938714504242,0.21419024467468262,0.005640454590320587,34.348010692804635,34.670838750202854,0.7142570614814758,0.07209623605012894,0.07453776150941849,0.1357763409614563,0.0003742481640074402,0.0029583426658064127,0.0,0.0,64.5014969926487,70.02612420251826,0.5261483788490295,0.1444152444601059,0.060209400951862335,0.048148807138204575,0.07481399178504944,0.06803297251462936,0.040240589529275894,0.037990644574165344,139.9543506348853,57.64124791154507,0.04001782089471817,0.06910670548677444,0.1404900848865509,0.18978391587734222,0.12936511635780334,0.18057028949260712,0.22094452381134033,0.029721541330218315,145.58350425554156,5.798027292065532,0.3379834093582841,0.02175001200377288,0.9814915429012492,0.0004773256743630278,0.02540877701047004,0.05010024504343952,0.030982401425707285,0.12084651370015594,0.21683671196257517,0.20442414791713076,0.07730897750055692,0.07790599242593005,0.12053464023167744,0.07565159278235688,batik-garutan
d:\batik\training\batik-garutan\29.jpg,87.74413333333334,71.52725043276241,0.3034333288669586,0.1793111115694046,0.12389999628067017,0.10350000113248825,0.08933333307504654,0.07733333110809326,0.07257777452468872,0.050611112266778946,95.05888888888889,72.48093250326744,0.2924889028072357,0.13641111552715302,0.10997777432203293,0.12201111018657684,0.11281111091375351,0.09316666424274445,0.08132222294807434,0.051811110228300095,98.83792222222222,75.00020687167437,0.2885666787624359,0.12600000202655792,0.10902222245931625,0.11794444173574448,0.11086666584014893,0.09498888999223709,0.07794444262981415,0.07466666400432587,51.799955555555556,53.098369968685084,0.5114555358886719,0.14650000631809235,0.08556666970252991,0.16584444046020508,0.018266666680574417,0.07236666977405548,0.0,0.0,58.8967,57.303849261817575,0.442466676235199,0.17056666314601898,0.12363333255052567,0.1266111135482788,0.08074444532394409,0.02863333374261856,0.012033333070576191,0.015311110764741898,105.01337777777778,75.42760398724914,0.25262221693992615,0.12958888709545135,0.1087888851761818,0.11488889157772064,0.11624444276094437,0.10482222586870193,0.09477777779102325,0.07826666533946991,709.4074787313923,15.063989638069472,0.1742757575121322,0.020739357998490714,0.9319497139004852,0.00043400136411200795,0.04588888888888889,0.07077777777777777,0.05108888888888889,0.1183,0.22402222222222223,0.1434777777777778,0.07326666666666666,0.07884444444444444,0.08897777777777778,0.10535555555555555,batik-garutan
d:\batik\training\batik-garutan\3.jpg,163.96600861719932,88.18560354656711,0.05725676566362381,0.1785932332277298,0.0774117037653923,0.05891452729701996,0.0781126543879509,0.06317894905805588,0.07119937986135483,0.4153327941894531,157.7019265388374,87.481462325847,0.07881361246109009,0.1371946781873703,0.10992731899023056,0.09652213007211685,0.0590154193341732,0.07615552097558975,0.07013574987649918,0.37223556637763977,167.9793979829898,89.05600242735066,0.08306154608726501,0.11716502904891968,0.11021152883768082,0.05440744385123253,0.05438700318336487,0.05716313049197197,0.06795638799667358,0.45564794540405273,61.58251093635221,64.6606408374354,0.5215027928352356,0.042684413492679596,0.007641928736120462,0.24902571737766266,0.0477374903857708,0.13140767812728882,0.0,0.0,54.312358308792206,53.082101442360916,0.4218827188014984,0.19142474234104156,0.13916368782520294,0.12108787149190903,0.10055113583803177,0.01872730813920498,0.005638634320348501,0.0015239017084240913,178.03224591856787,82.51179613236329,0.03523503616452217,0.13814884424209595,0.06106751039624214,0.05823533236980438,0.08352379500865936,0.08811396360397339,0.05707806348800659,0.4785974621772766,235.86815768598666,6.392056119943328,0.4744172617281942,0.3186386544789765,0.9844054423027713,0.10153170529830856,0.015593121538909939,0.0369692885337441,0.026122616389559657,0.08874897626247773,0.19116097440029753,0.12990751083744037,0.051049718365026885,0.041721672638743636,0.3675913384881787,0.051134782545621434,batik-garutan
d:\batik\training\batik-garutan\30.jpg,82.24116296296296,38.61655598290518,0.07179629802703857,0.3335518538951874,0.2266518473625183,0.19247037172317505,0.16696666181087494,0.00817407388240099,0.00038888887502253056,0.0,110.70341481481482,67.5440173640299,0.11677777767181396,0.2110370397567749,0.164062961935997,0.09607407450675964,0.09720740467309952,0.13961851596832275,0.1531444489955902,0.022077778354287148,148.94663333333332,71.80198511750007,0.05157777667045593,0.10657037049531937,0.13082222640514374,0.11152222007513046,0.10067778080701828,0.12352962791919708,0.18938519060611725,0.1859148144721985,52.85052592592593,62.22683913998068,0.7138444185256958,0.00590370362624526,0.004837037064135075,0.06008888781070709,0.08714814484119415,0.12817777693271637,0.0,0.0,126.13440740740741,43.72472130462757,0.019014814868569374,0.04472963139414787,0.12438518553972244,0.38374075293540955,0.22244073450565338,0.13043703138828278,0.04900370538234711,0.0262481477111578,151.14616666666666,68.84879354311586,0.028844444081187248,0.11267777532339096,0.1358407437801361,0.1185259222984314,0.10447037220001221,0.12418147921562195,0.1895185112953186,0.18594074249267578,1391.1797269083759,23.396874012297168,0.12051853983290298,0.011440296894885788,0.8290806677820034,0.00013187643780237067,0.07100740740740741,0.09135555555555555,0.04064814814814815,0.08900370370370371,0.22774444444444444,0.07974814814814815,0.04802592592592592,0.10031851851851852,0.1063962962962963,0.14575185185185185,batik-garutan
d:\batik\training\batik-garutan\31.jpg,109.8877987945763,53.233810701736665,0.004380789585411549,0.1829756796360016,0.38317424058914185,0.0793134868144989,0.07989288121461868,0.18412740528583527,0.07668501138687134,0.00945049338042736,102.24957428617861,67.65089297331026,0.008436553180217743,0.4814417064189911,0.11254389584064484,0.09818974137306213,0.04684971645474434,0.05221618339419365,0.14111794531345367,0.05920425057411194,125.5732333759636,70.54260420971588,0.0066983685828745365,0.2672458291053772,0.17256423830986023,0.1358821988105774,0.06546454131603241,0.08704699575901031,0.11142750084400177,0.1536703258752823,92.96401040084224,63.985219873576526,0.352445125579834,0.017127474769949913,0.012986920773983002,0.30914950370788574,0.08174058794975281,0.2265504151582718,0.0,0.0,99.89455015650724,46.216711346500105,0.0479060523211956,0.2344287633895874,0.17203430831432343,0.2510969638824463,0.18872371315956116,0.07926402986049652,0.026500243693590164,4.5927630708320066e-05,141.55219498752888,61.20443681475534,0.0,0.026376591995358467,0.3277890384197235,0.15847505629062653,0.09315536916255951,0.10682060569524765,0.1208285316824913,0.166554793715477,1574.6938380455142,22.57584443480193,0.12822241057426909,0.019110023433233987,0.8049779320633705,0.0003660695724400536,0.09469217887752866,0.09336734333378083,0.042041447921598,0.08552431691479365,0.1395422781518721,0.09685431048492514,0.056858408642873795,0.09037144855751907,0.126933376670176,0.17381489044493276,batik-garutan
